Station,RP,NBN,Depth,Sal_Bot,Oxy_Bot,Nut_Tube,Salinity,Oxygen,Silicate,Nitrate,Phosphate,CTD depth,CTD Sal,Sctd_Shydro,CTD Temp,Latitude,Longitude,Date_Time,Date,Time
8,19,5002,60.1,E20,E20,808,35.60245,202.4862,1.413,5.185,0.367,60.1,35.565,-0.03745,17.491,33:37.91S,153:30.01E,4/09/2004 1:02,9/04/2004,1:02:23
8,18,1008,85.5,,,,,,,,,85.5,35.515,,16.804,33:37.91S,153:30.01E,4/09/2004 1:01,9/04/2004,1:01:17
8,17,5011,85.4,E19,E19,807,35.55213,202.3522,1.607,5.9,0.466,85.4,35.514,-0.03813,16.805,33:37.91S,153:30.01E,4/09/2004 1:00,9/04/2004,1:00:57
8,16,1001,112.3,,,,,,,,,112.3,35.44,,16.164,33:37.91S,153:30.01E,4/09/2004 0:59,9/04/2004,0:59:17
8,15,5008,111.4,E18,E18,806,35.4825,192.0359,2.195,7.67,0.557,111.4,35.44,-0.0425,16.165,33:37.91S,153:30.01E,4/09/2004 0:59,9/04/2004,0:59:09
8,14,1015,160.4,,,,,,,,,160.4,35.472,,15.364,33:37.91S,153:30.01E,4/09/2004 0:56,9/04/2004,0:56:24
8,13,5007,160.5,E17,E17,805,35.51071,220.5733,1.903,6.118,0.441,160.5,35.472,-0.03871,15.365,33:37.91S,153:30.01E,4/09/2004 0:56,9/04/2004,0:56:18
8,12,1009,212.1,,,,,,,,,212.1,35.314,,14.296,33:37.91S,153:30.01E,4/09/2004 0:54,9/04/2004,0:54:21
8,11,,211.8,,,,,,,,,211.8,35.317,,14.306,33:37.91S,153:30.01E,4/09/2004 0:54,9/04/2004,0:54:02
8,10,,211.4,,,,,,,,,211.4,35.317,,14.31,33:37.91S,153:30.01E,4/09/2004 0:53,9/04/2004,0:53:56
8,9,,211.8,,,,,,,,,211.8,35.317,,14.306,33:37.91S,153:30.01E,4/09/2004 0:54,9/04/2004,0:54:02
8,8,,210.9,,,,,,,,,210.9,35.323,,14.34,33:37.91S,153:30.01E,4/09/2004 0:53,9/04/2004,0:53:12
8,7,5020,210.6,E16,E16,804,,207.2201,2.805,8.805,0.666,210.6,35.325,,14.346,33:37.91S,153:30.01E,4/09/2004 0:53,9/04/2004,0:53:08
8,6,1012,262.1,,,,,,,,,262.1,35.299,,13.741,33:37.91S,153:30.01E,4/09/2004 0:51,9/04/2004,0:51:17
8,5,5005,261.3,E15,E15,803,35.33856,220.216,2.848,8.581,0.599,261.3,35.302,-0.03656,13.761,33:37.91S,153:30.01E,4/09/2004 0:50,9/04/2004,0:50:47
8,4,1024,410.3,,,,,,,,,410.3,35.013,,11.526,33:37.91S,153:30.01E,4/09/2004 0:46,9/04/2004,0:46:51
8,3,5012,409.8,E14,E14,802,35.05039,214.4996,5.088,13.464,0.983,409.8,35.012,-0.03839,11.527,33:37.91S,153:30.01E,4/09/2004 0:46,9/04/2004,0:46:45
8,2,1019,512.6,,,,,,,,,512.6,34.681,,9.418,33:37.91S,153:30.01E,4/09/2004 0:43,9/04/2004,0:43:31
8,1,5016,510.9,E13,E13,801,34.72327,209.3191,7.529,18.574,1.377,510.9,34.685,-0.03827,9.447,33:37.91S,153:30.01E,4/09/2004 0:42,9/04/2004,0:42:46
9,24,1004,13.4,,,,,,,,,13.4,35.62,,18.09,33:39.94S,153:29.98E,4/09/2004 2:29,9/04/2004,2:29:31
9,23,5017,12.7,G10,F22,910,35.65752,240.0448,0.204,0.762,0.166,12.7,35.62,-0.03752,18.093,33:39.94S,153:29.98E,4/09/2004 2:29,9/04/2004,2:29:12
9,22,1014,36.2,,,,,,,,,36.2,35.61,,17.42,33:39.94S,153:29.98E,4/09/2004 2:28,9/04/2004,2:28:00
9,21,5018,36.3,G09,F21,909,35.64725,238.705,0.201,1.064,0.163,36.3,35.61,-0.03725,17.421,33:39.94S,153:29.98E,4/09/2004 2:27,9/04/2004,2:27:54
9,20,1009,61.7,,,,,,,,,61.7,35.612,,16.976,33:39.94S,153:29.98E,4/09/2004 2:26,9/04/2004,2:26:53
9,19,5002,61.3,G08,F20,908,35.64863,244.7787,0.101,0.575,0.165,61.3,35.612,-0.03663,16.981,33:39.94S,153:29.98E,4/09/2004 2:26,9/04/2004,2:26:21
9,18,1008,86,,,,,,,,,86,35.617,,16.848,33:39.94S,153:29.98E,4/09/2004 2:25,9/04/2004,2:25:17
9,17,5011,86.1,G07,F19,907,35.65554,246.1185,0.14,0.517,0.172,86.1,35.617,-0.03854,16.852,33:39.94S,153:29.98E,4/09/2004 2:24,9/04/2004,2:24:46
9,16,1001,112.2,,,,,,,,,112.2,35.597,,16.641,33:39.94S,153:29.98E,4/09/2004 2:23,9/04/2004,2:23:14
9,15,5008,111.1,G06,F18,906,35.63837,237.4992,0.712,1.955,0.252,111.1,35.6,-0.03837,16.675,33:39.94S,153:29.98E,4/09/2004 2:22,9/04/2004,2:22:53
9,14,1015,160.8,,,,,,,,,160.8,35.503,,15.644,33:39.94S,153:29.98E,4/09/2004 2:21,9/04/2004,2:21:19
9,13,5007,160.9,G05,F17,905,35.53043,219.3228,1.826,5.864,0.448,160.9,35.494,-0.03643,15.625,33:39.94S,153:29.98E,4/09/2004 2:20,9/04/2004,2:20:52
9,12,1009,209.7,,,,,,,,,209.7,35.498,,15.019,33:39.94S,153:29.98E,4/09/2004 2:19,9/04/2004,2:19:03
9,11,,209.1,,,,,,,,,209.1,35.5,,15.025,33:39.94S,153:29.98E,4/09/2004 2:18,9/04/2004,2:18:45
9,10,,209.6,,,,,,,,,209.6,35.497,,15.018,33:39.94S,153:29.98E,4/09/2004 2:18,9/04/2004,2:18:40
9,9,,209.4,,,,,,,,,209.4,35.498,,15.019,33:39.94S,153:29.98E,4/09/2004 2:18,9/04/2004,2:18:29
9,8,,209.5,,,,,,,,,209.5,35.498,,15.021,33:39.94S,153:29.98E,4/09/2004 2:18,9/04/2004,2:18:16
9,7,5020,209.6,G04,F16,904,35.53596,236.4721,1.589,5.075,0.402,209.6,35.497,-0.03896,15.018,33:39.94S,153:29.98E,4/09/2004 2:18,9/04/2004,2:18:40
9,6,1012,261.6,,,,,,,,,261.6,35.354,,14.121,33:39.94S,153:29.98E,4/09/2004 2:15,9/04/2004,2:15:40
9,5,5005,261.8,G03,F15,903,35.39396,222.5829,2.442,7.756,0.582,261.8,35.353,-0.04096,14.119,33:39.94S,153:29.98E,4/09/2004 2:15,9/04/2004,2:15:21
9,4,1024,410,,,,,,,,,410,34.871,,10.851,33:39.94S,153:29.98E,4/09/2004 2:11,9/04/2004,2:11:13
9,3,5012,410.5,G02,F14,902,34.90851,203.558,6.021,15.706,1.06,410.5,34.87,-0.03851,10.848,33:39.94S,153:29.98E,4/09/2004 2:10,9/04/2004,2:10:43
9,2,1019,512.2,,,,,,,,,512.2,34.654,,9.201,33:39.94S,153:29.98E,4/09/2004 2:07,9/04/2004,2:07:53
9,1,5016,511.5,G01,F13,901,34.69281,199.6726,9.401,19.803,1.455,511.5,34.654,-0.03881,9.204,33:39.94S,153:29.98E,4/09/2004 2:07,9/04/2004,2:07:35
10,24,1004,13.4,,,,,,,,,13.4,35.615,,17.356,33:42.01S,153:30.02E,4/09/2004 3:39,9/04/2004,3:39:45
10,23,5017,13.3,E11,B19,1010,35.65377,249.2447,,0.351,0.13,13.3,35.615,-0.03877,17.353,33:42.01S,153:30.02E,4/09/2004 3:39,9/04/2004,3:39:09
10,22,1014,36.7,,,,,,,,,36.7,35.616,,16.873,33:42.01S,153:30.02E,4/09/2004 3:38,9/04/2004,3:38:06
10,21,5018,36.3,E10,B17,1009,35.65278,247.9495,0.046,0.63,0.154,36.3,35.614,-0.03878,16.871,33:42.01S,153:30.02E,4/09/2004 3:37,9/04/2004,3:37:29
10,20,1009,61.6,,,,,,,,,61.6,35.612,,16.765,33:42.01S,153:30.02E,4/09/2004 3:36,9/04/2004,3:36:12
10,19,5002,61.3,E09,B14,1008,35.65041,243.171,0.312,1.19,0.213,61.3,35.612,-0.03841,16.766,33:42.01S,153:30.02E,4/09/2004 3:35,9/04/2004,3:35:36
10,18,1008,85.5,,,,,,,,,85.5,35.605,,16.696,33:42.01S,153:30.02E,4/09/2004 3:34,9/04/2004,3:34:28
10,17,5011,85.5,E08,B13,1007,35.64251,240.3128,0.518,1.706,0.227,85.5,35.605,-0.03751,16.696,33:42.01S,153:30.02E,4/09/2004 3:34,9/04/2004,3:34:28
10,16,1001,111.1,,,,,,,,,111.1,35.548,,16.29,33:42.01S,153:30.02E,4/09/2004 3:33,9/04/2004,3:33:03
10,15,5008,111.2,E07,B10,1006,35.58568,225.3965,1.247,4.059,0.354,111.2,35.548,-0.03768,16.289,33:42.01S,153:30.02E,4/09/2004 3:32,9/04/2004,3:32:45
10,14,1015,160.4,,,,,,,,,160.4,35.495,,15.321,33:42.01S,153:30.02E,4/09/2004 3:30,9/04/2004,3:30:57
10,13,5007,159.4,E06,B08,1005,35.54187,230.0857,1.673,5.352,0.412,159.4,35.501,-0.04087,15.374,33:42.01S,153:30.02E,4/09/2004 3:29,9/04/2004,3:29:58
10,12,1009,210.5,,,,,,,,,210.5,35.435,,14.649,33:42.01S,153:30.02E,4/09/2004 3:28,9/04/2004,3:28:16
10,11,,210.4,,,,,,,,,210.4,35.435,,14.648,33:42.01S,153:30.02E,4/09/2004 3:27,9/04/2004,3:27:52
10,10,,210.3,,,,,,,,,210.3,35.435,,14.649,33:42.01S,153:30.02E,4/09/2004 3:27,9/04/2004,3:27:49
10,9,,209.9,,,,,,,,,209.9,35.435,,14.649,33:42.01S,153:30.02E,4/09/2004 3:27,9/04/2004,3:27:47
10,8,,209.9,,,,,,,,,209.9,35.435,,14.649,33:42.01S,153:30.02E,4/09/2004 3:27,9/04/2004,3:27:47
10,7,5020,210.2,E04,B07,1004,35.47283,229.5498,1.94,6.332,0.497,210.2,35.434,-0.03883,14.647,33:42.01S,153:30.02E,4/09/2004 3:27,9/04/2004,3:27:38
10,6,1012,262.7,,,,,,,,,262.7,35.288,,13.622,33:42.01S,153:30.02E,4/09/2004 3:25,9/04/2004,3:25:52
10,5,5005,261.6,E03,B06,1003,35.33088,222.449,2.685,8.565,0.607,261.6,35.291,-0.03988,13.638,33:42.01S,153:30.02E,4/09/2004 3:25,9/04/2004,3:25:30
10,4,1024,409.5,,,,,,,,,409.5,34.828,,10.461,33:42.01S,153:30.02E,4/09/2004 3:21,9/04/2004,3:21:33
10,3,5012,409.6,E02,B05,1002,34.86582,212.8472,5.772,15.683,1.17,409.6,34.827,-0.03882,10.459,33:42.01S,153:30.02E,4/09/2004 3:20,9/04/2004,3:20:53
10,2,1019,513.4,,,,,,,,,513.4,34.633,,9.039,33:42.01S,153:30.02E,4/09/2004 3:17,9/04/2004,3:17:49
10,1,5016,511.6,E01,B03,1001,34.66982,216.8665,7.67,18.67,1.391,511.6,34.634,-0.03582,9.039,33:42.01S,153:30.02E,4/09/2004 3:17,9/04/2004,3:17:29
11,24,1004,13.2,,,,,,,,,13.2,35.603,,16.735,33:43.99S,153:30.02E,4/09/2004 4:56,9/04/2004,4:56:04
11,23,5017,13.3,A10,C11,1110,35.6435,252.8621,0,0.529,0.197,13.3,35.605,-0.0385,16.735,33:43.99S,153:30.02E,4/09/2004 4:55,9/04/2004,4:55:35
11,22,1014,34.1,,,,,,,,,34.1,35.605,,16.749,33:43.99S,153:30.02E,4/09/2004 4:54,9/04/2004,4:54:20
11,21,5018,34.3,A09,C10,1109,35.64311,252.7281,0,0.543,0.122,34.3,35.605,-0.03811,16.736,33:43.99S,153:30.02E,4/09/2004 4:54,9/04/2004,4:54:01
11,20,1009,60.8,,,,,,,,,60.8,35.613,,16.742,33:43.99S,153:30.02E,4/09/2004 4:52,9/04/2004,4:52:59
11,19,5002,60.2,A08,C09,1108,35.65317,246.5651,0.189,0.915,0.173,60.2,35.613,-0.04017,16.741,33:43.99S,153:30.02E,4/09/2004 4:52,9/04/2004,4:52:39
11,18,1008,86.1,,,,,,,,,86.1,35.612,,16.717,33:43.99S,153:30.02E,4/09/2004 4:51,9/04/2004,4:51:41
11,17,5011,85.5,A07,C08,1107,35.64982,243.1263,0.377,1.284,0.201,85.5,35.612,-0.03782,16.723,33:43.99S,153:30.02E,4/09/2004 4:51,9/04/2004,4:51:09
11,16,1001,110.9,,,,,,,,,110.9,35.59,,16.465,33:43.99S,153:30.02E,4/09/2004 4:49,9/04/2004,4:49:57
11,15,5008,110.5,A06,C07,1106,35.63047,230.845,0.971,3.277,0.291,110.5,35.59,-0.04047,16.47,33:43.99S,153:30.02E,4/09/2004 4:49,9/04/2004,4:49:25
11,14,1015,160.4,,,,,,,,,160.4,35.488,,15.355,33:43.99S,153:30.02E,4/09/2004 4:47,9/04/2004,4:47:40
11,13,5007,160.2,A05,C06,1105,35.53181,227.0042,1.698,5.467,0.423,160.2,35.49,-0.04181,15.369,33:43.99S,153:30.02E,4/09/2004 4:47,9/04/2004,4:47:03
11,12,1009,210.4,,,,,,,,,210.4,35.344,,14.271,33:43.99S,153:30.02E,4/09/2004 4:45,9/04/2004,4:45:15
11,11,,210.3,,,,,,,,,210.3,35.343,,14.27,33:43.99S,153:30.02E,4/09/2004 4:44,9/04/2004,4:44:56
11,10,,210.2,,,,,,,,,210.2,35.347,,14.282,33:43.99S,153:30.02E,4/09/2004 4:44,9/04/2004,4:44:52
11,9,,210.1,,,,,,,,,210.1,35.351,,14.291,33:43.99S,153:30.02E,4/09/2004 4:44,9/04/2004,4:44:48
11,8,,210.2,,,,,,,,,210.2,35.347,,14.282,33:43.99S,153:30.02E,4/09/2004 4:44,9/04/2004,4:44:52
11,7,5020,209.3,A04,C05,1104,,207.488,3.037,9.187,0.709,209.3,35.332,,14.241,33:43.99S,153:30.02E,4/09/2004 4:44,9/04/2004,4:44:27
11,6,1012,260.5,,,,,,,,,260.5,35.261,,13.405,33:43.99S,153:30.02E,4/09/2004 4:42,9/04/2004,4:42:24
11,5,5005,260.1,A03,C04,1103,35.29816,220.5286,2.933,9.071,0.686,260.1,35.261,-0.03716,13.407,33:43.99S,153:30.02E,4/09/2004 4:41,9/04/2004,4:41:52
11,4,1024,410.9,,,,,,,,,410.9,34.849,,10.58,33:43.99S,153:30.02E,4/09/2004 4:37,9/04/2004,4:37:57
11,3,5012,411.4,A02,C03,1102,34.88844,217.983,5.201,15.012,1.067,411.4,34.847,-0.04144,10.558,33:43.99S,153:30.02E,4/09/2004 4:37,9/04/2004,4:37:22
11,2,1019,512.1,,,,,,,,,512.1,34.629,,8.978,33:43.99S,153:30.02E,4/09/2004 4:33,9/04/2004,4:33:37
11,1,5016,511.7,A01,C02,1101,34.66707,213.8743,8.152,19.209,1.421,511.7,34.629,-0.03807,8.978,33:43.99S,153:30.02E,4/09/2004 4:32,9/04/2004,4:32:51
12,24,1004,15,,,,,,,,,15,35.604,,16.75,33:45.99S,153:30.01E,4/09/2004 6:11,9/04/2004,6:11:01
12,23,5017,15.2,G22,C22,1210,35.64173,253.8446,0,0.336,0.132,15.2,35.604,-0.03773,16.756,33:45.99S,153:30.01E,4/09/2004 6:10,9/04/2004,6:10:44
12,22,1014,36.1,,,,,,,,,36.1,35.602,,16.726,33:45.99S,153:30.01E,4/09/2004 6:08,9/04/2004,6:08:22
12,21,5018,35.1,G21,C21,1209,35.63817,251.567,0.045,0.642,0.134,35.1,35.599,-0.03917,16.709,33:45.99S,153:30.01E,4/09/2004 6:08,9/04/2004,6:08:04
12,20,1009,62.3,,,,,,,,,62.3,35.608,,16.694,33:45.99S,153:30.01E,4/09/2004 6:06,9/04/2004,6:06:52
12,19,5002,61.6,G20,C20,1208,35.64528,243.2603,0.324,1.387,0.181,61.6,35.608,-0.03728,16.694,33:45.99S,153:30.01E,4/09/2004 6:06,9/04/2004,6:06:32
12,18,1008,87,,,,,,,,,87,35.578,,16.417,33:45.99S,153:30.01E,4/09/2004 6:05,9/04/2004,6:05:18
12,17,5011,86.1,G19,C19,1207,35.6283,231.5148,0.936,3.036,0.33,86.1,35.585,-0.0433,16.462,33:45.99S,153:30.01E,4/09/2004 6:05,9/04/2004,6:05:00
12,16,1001,111.3,,,,,,,,,111.3,35.517,,15.979,33:45.99S,153:30.01E,4/09/2004 6:03,9/04/2004,6:03:38
12,15,5008,110,G18,C18,1206,35.56318,215.2141,1.63,5.486,0.39,110,35.522,-0.04118,16.02,33:45.99S,153:30.01E,4/09/2004 6:03,9/04/2004,6:03:20
12,14,1015,157,,,,,,,,,157,35.392,,14.836,33:45.99S,153:30.01E,4/09/2004 6:01,9/04/2004,6:01:39
12,13,5007,157.6,G17,C17,1205,35.43162,212.9812,2.398,7.611,0.569,157.6,35.392,-0.03962,14.835,33:45.99S,153:30.01E,4/09/2004 6:01,9/04/2004,6:01:21
12,12,1009,211.8,,,,,,,,,211.8,35.352,,14.076,33:45.99S,153:30.01E,4/09/2004 5:59,9/04/2004,5:59:42
12,11,,211.8,,,,,,,,,211.8,35.352,,14.076,33:45.99S,153:30.01E,4/09/2004 5:59,9/04/2004,5:59:42
12,10,,211.1,,,,,,,,,211.1,35.353,,14.087,33:45.99S,153:30.01E,4/09/2004 5:59,9/04/2004,5:59:20
12,9,,211.6,,,,,,,,,211.6,35.352,,14.082,33:45.99S,153:30.01E,4/09/2004 5:59,9/04/2004,5:59:16
12,8,,211.5,,,,,,,,,211.5,35.353,,14.084,33:45.99S,153:30.01E,4/09/2004 5:59,9/04/2004,5:59:12
12,7,5020,210.6,G16,C16,1204,35.39041,223.0295,2.405,7.698,0.602,210.6,35.353,-0.03741,14.089,33:45.99S,153:30.01E,4/09/2004 5:58,9/04/2004,5:58:53
12,6,1012,259,,,,,,,,,259,35.265,,13.414,33:45.99S,153:30.01E,4/09/2004 5:56,9/04/2004,5:56:44
12,5,5005,259.6,G15,C15,1203,35.29836,222.0024,2.827,8.953,0.688,259.6,35.258,-0.04036,13.383,33:45.99S,153:30.01E,4/09/2004 5:56,9/04/2004,5:56:20
12,4,1024,410.3,,,,,,,,,410.3,34.839,,10.539,33:45.99S,153:30.01E,4/09/2004 5:52,9/04/2004,5:52:16
12,3,5012,410.4,G14,C14,1202,34.87644,213.1151,5.568,15.675,1.157,410.4,34.837,-0.03944,10.533,33:45.99S,153:30.01E,4/09/2004 5:51,9/04/2004,5:51:54
12,2,1019,511.7,,,,,,,,,511.7,34.631,,8.977,33:45.99S,153:30.01E,4/09/2004 5:48,9/04/2004,5:48:48
12,1,5016,511.2,G13,C13,1201,34.66785,208.9618,8.509,19.75,1.441,511.2,34.631,-0.03685,8.985,33:45.99S,153:30.01E,4/09/2004 5:48,9/04/2004,5:48:25
13,24,1004,13.7,,,,,,,,,13.7,35.585,,19.412,33:34.09S,152:59.87E,4/09/2004 20:16,9/04/2004,20:16:18
13,23,5017,14,B22,C11,1310,35.62179,227.8081,0.58,0.724,0.136,14,35.585,-0.03679,19.412,33:34.09S,152:59.87E,4/09/2004 20:16,9/04/2004,20:16:06
13,22,1014,35.9,,,,,,,,,35.9,35.586,,19.394,33:34.09S,152:59.87E,4/09/2004 20:15,9/04/2004,20:15:01
13,21,5018,35.5,B21,C10,1309,35.62455,225.7538,0.626,0.962,0.146,35.5,35.586,-0.03855,19.392,33:34.09S,152:59.87E,4/09/2004 20:14,9/04/2004,20:14:56
13,20,1009,61.4,,,,,,,,,61.4,35.646,,18.912,33:34.09S,152:59.87E,4/09/2004 20:13,9/04/2004,20:13:53
13,19,5002,61.3,B20,C09,1308,35.6741,224.4586,0.634,1.467,0.195,61.3,35.643,-0.0311,18.917,33:34.09S,152:59.87E,4/09/2004 20:13,9/04/2004,20:13:19
13,18,1008,85.2,,,,,,,,,85.2,35.52,,17.583,33:34.09S,152:59.87E,4/09/2004 20:12,9/04/2004,20:12:20
13,17,5011,84.7,B19,C08,1307,35.55805,182.7913,1.759,6.706,0.465,84.7,35.521,-0.03705,17.598,33:34.09S,152:59.87E,4/09/2004 20:11,9/04/2004,20:11:45
13,16,1001,111.8,,,,,,,,,111.8,35.459,,16.805,33:34.09S,152:59.87E,4/09/2004 20:10,9/04/2004,20:10:44
13,15,5008,111.4,B18,C07,1306,35.50163,183.8185,2.15,7.585,0.585,111.4,35.463,-0.03863,16.857,33:34.09S,152:59.87E,4/09/2004 20:10,9/04/2004,20:10:07
13,14,1015,161.1,,,,,,,,,161.1,35.537,,16.029,33:34.09S,152:59.87E,4/09/2004 20:08,9/04/2004,20:08:30
